ts,id,combustible,precio
2026-09-01T01:28Z,4,g95e5,1.809
2026-09-01T01:28Z,4,gA,1.798
2026-09-01T01:28Z,4,gP,1.878
2026-09-01T01:28Z,4,g98e5,1.949
2026-09-01T01:28Z,9,g95e5,1.719
2026-09-01T01:28Z,9,gA,1.668
2026-09-01T01:28Z,12,g95e5,1.809
2026-09-01T01:28Z,12,gA,1.798
2026-09-01T01:28Z,12,gP,1.878
2026-09-01T01:28Z,12,g98e5,1.949
2026-09-01T01:28Z,21,g95e5,1.875
2026-09-01T01:28Z,21,gA,1.825
2026-09-01T01:28Z,21,gP,1.895
2026-09-01T01:28Z,21,g98e5,1.995
2026-09-01T01:28Z,21,glp,0.999
2026-09-01T01:28Z,39,gA,1.789
2026-09-01T01:28Z,39,gP,1.829
2026-09-01T01:28Z,40,gA,1.809
2026-09-01T01:28Z,40,gP,1.849
2026-09-01T01:28Z,46,g95e5,1.879
2026-09-01T01:28Z,46,gA,1.899
2026-09-01T01:28Z,46,gP,1.969
2026-09-01T01:28Z,46,g98e5,1.999
2026-09-01T01:28Z,61,g95e5,1.879
2026-09-01T01:28Z,61,gA,1.899
2026-09-01T01:28Z,61,gP,1.969
2026-09-01T01:28Z,61,g98e5,1.999
2026-09-01T01:28Z,61,gB,1.729
2026-09-01T01:28Z,65,g95e5,1.879
2026-09-01T01:28Z,65,gA,1.889
2026-09-01T01:28Z,65,gP,1.969
2026-09-01T01:28Z,65,g98e5,1.989
2026-09-01T01:28Z,66,g95e5,1.719
2026-09-01T01:28Z,66,g95e5p,1.769
2026-09-01T01:28Z,67,gA,1.899
2026-09-01T01:28Z,67,gP,1.949
2026-09-01T01:28Z,68,gA,1.899
2026-09-01T01:28Z,68,gP,1.949
2026-09-01T01:28Z,69,g95e5,1.744
2026-09-01T01:28Z,69,g98e5,1.864
2026-09-01T01:28Z,72,g95e5,1.719
2026-09-01T01:28Z,72,g95e5p,1.769
2026-09-01T01:28Z,73,g95e5,1.779
2026-09-01T01:28Z,76,g95e5,1.719
2026-09-01T01:28Z,76,g95e5p,1.769
2026-09-01T01:28Z,87,g95e5,1.879
2026-09-01T01:28Z,87,gA,1.899
2026-09-01T01:28Z,103,g95e5,1.879
2026-09-01T01:28Z,103,gA,1.899
2026-09-01T01:28Z,103,gP,1.969
2026-09-01T01:28Z,103,g98e5,1.999
2026-09-01T01:28Z,118,g95e5,1.889
2026-09-01T01:28Z,118,gA,1.899
2026-09-01T01:28Z,118,gP,1.979
2026-09-01T01:28Z,118,g98e5,1.999
2026-09-01T01:28Z,121,g95e5,1.879
2026-09-01T01:28Z,121,gA,1.899
2026-09-01T01:28Z,121,gP,1.969
2026-09-01T01:28Z,121,g98e5,1.999
2026-09-01T01:28Z,121,gB,1.729
2026-09-01T01:28Z,140,g95e5,1.879
2026-09-01T01:28Z,140,gA,1.899
2026-09-01T01:28Z,140,gP,1.969
2026-09-01T01:28Z,140,g98e5,1.999
2026-09-01T01:28Z,140,gB,1.729
2026-09-01T01:28Z,158,g95e5,1.679
2026-09-01T01:28Z,158,gA,1.638
2026-09-01T01:28Z,158,gP,1.648
2026-09-01T01:28Z,158,g95e5p,1.689
2026-09-01T01:28Z,222,g95e5,1.839
2026-09-01T01:28Z,222,gA,1.793
2026-09-01T01:28Z,222,gP,1.873
2026-09-01T01:28Z,253,gA,1.834
2026-09-01T01:28Z,253,gP,1.884
2026-09-01T01:28Z,256,g95e5,1.749
2026-09-01T01:28Z,256,gA,1.699
2026-09-01T01:28Z,256,gP,1.769
2026-09-01T01:28Z,256,g98e5,1.859
2026-09-01T01:28Z,258,g95e5,1.795
2026-09-01T01:28Z,258,gA,1.755
2026-09-01T01:28Z,258,g98e5,1.895
2026-09-01T01:28Z,269,g95e5,1.898
2026-09-01T01:28Z,269,gA,1.828
2026-09-01T01:28Z,269,gP,1.898
2026-09-01T01:28Z,269,g98e5,1.998
2026-09-01T01:28Z,301,g95e5,1.759
2026-09-01T01:28Z,308,g95e5,1.719
2026-09-01T01:28Z,308,g95e5p,1.769
2026-09-01T01:28Z,320,g95e5,1.855
2026-09-01T01:28Z,320,g98e5,1.975
2026-09-01T01:28Z,343,g95e5,1.699
