ts,id,combustible,precio
2026-09-23T01:59Z,474,gA,1.999
2026-09-23T01:59Z,525,gA,2.039
2026-09-23T01:59Z,525,gP,2.139
2026-09-23T01:59Z,1041,g95e5,2.019
2026-09-23T01:59Z,1041,gA,2.029
2026-09-23T01:59Z,2131,g95e5,1.999
2026-09-23T01:59Z,2131,gA,1.990
2026-09-23T01:59Z,3073,gA,1.849
2026-09-23T01:59Z,3097,g95e5,1.829
2026-09-23T01:59Z,3097,gA,1.817
2026-09-23T01:59Z,3153,g95e5,1.859
2026-09-23T01:59Z,3153,g95e5p,1.879
2026-09-23T01:59Z,3216,g95e5,1.779
2026-09-23T01:59Z,3216,gA,1.799
2026-09-23T01:59Z,4128,gA,1.759
2026-09-23T01:59Z,4443,g95e5,2.059
2026-09-23T01:59Z,4443,gA,2.045
2026-09-23T01:59Z,5223,gA,2.059
2026-09-23T01:59Z,5354,g95e5,2.005
2026-09-23T01:59Z,5354,g98e5,2.135
2026-09-23T01:59Z,5561,g95e5,1.769
2026-09-23T01:59Z,5561,gA,1.779
2026-09-23T01:59Z,5614,gA,2.015
2026-09-23T01:59Z,5614,gP,2.105
2026-09-23T01:59Z,6357,g95e5,2.018
2026-09-23T01:59Z,6357,gA,2.028
2026-09-23T01:59Z,6439,gA,1.829
2026-09-23T01:59Z,6439,gP,1.849
2026-09-23T01:59Z,6816,gA,1.995
2026-09-23T01:59Z,6816,gP,2.045
2026-09-23T01:59Z,6906,g95e5,2.009
2026-09-23T01:59Z,6906,gA,1.989
2026-09-23T01:59Z,6906,gP,2.049
2026-09-23T01:59Z,6906,gB,1.859
2026-09-23T01:59Z,8462,g95e5,1.769
2026-09-23T01:59Z,8462,gA,1.799
2026-09-23T01:59Z,8892,g95e5,1.839
2026-09-23T01:59Z,8892,gA,1.809
2026-09-23T01:59Z,8892,gP,1.829
2026-09-23T01:59Z,8892,g95e5p,1.859
2026-09-23T01:59Z,11313,g95e5,1.809
2026-09-23T01:59Z,11330,g95e5,1.799
2026-09-23T01:59Z,12958,g95e5,1.769
2026-09-23T01:59Z,12958,gA,1.799
2026-09-23T01:59Z,13603,g95e5,1.839
2026-09-23T01:59Z,13603,gA,1.839
2026-09-23T01:59Z,13712,g95e5,1.519
2026-09-23T01:59Z,13712,gA,1.679
2026-09-23T01:59Z,13712,gP,1.799
2026-09-23T01:59Z,13712,g98e5,1.649
2026-09-23T01:59Z,13823,g95e5,1.799
2026-09-23T01:59Z,13823,gA,1.809
2026-09-23T01:59Z,13826,gA,1.929
2026-09-23T01:59Z,14237,g95e5,1.834
2026-09-23T01:59Z,14237,gA,1.824
2026-09-23T01:59Z,14438,gA,1.819
2026-09-23T01:59Z,14439,gA,1.819
2026-09-23T01:59Z,14449,g95e5,1.849
2026-09-23T01:59Z,14449,gA,1.839
2026-09-23T01:59Z,14545,g95e5,1.929
2026-09-23T01:59Z,14545,gA,1.954
2026-09-23T01:59Z,14589,g95e5,1.899
2026-09-23T01:59Z,14589,gA,1.909
2026-09-23T01:59Z,14609,g95e5,1.819
2026-09-23T01:59Z,14609,gA,1.839
2026-09-23T01:59Z,14807,g95e5,1.949
2026-09-23T01:59Z,15185,gA,1.895
2026-09-23T01:59Z,15209,g95e5,1.837
2026-09-23T01:59Z,15209,gA,1.837
2026-09-23T01:59Z,15209,gP,1.857
2026-09-23T01:59Z,15267,g95e5,1.809
2026-09-23T01:59Z,15267,gA,1.809
2026-09-23T01:59Z,15562,g95e5,1.875
2026-09-23T01:59Z,15562,gA,1.855
2026-09-23T01:59Z,15797,g95e5,1.859
2026-09-23T01:59Z,16207,g95e5,1.817
2026-09-23T01:59Z,16207,gA,1.817
2026-09-23T01:59Z,16294,g95e5,1.889
2026-09-23T01:59Z,16294,gA,1.889
2026-09-23T01:59Z,16310,g95e5,1.829
2026-09-23T01:59Z,16310,gA,1.799
2026-09-23T01:59Z,16310,gP,1.819
2026-09-23T01:59Z,16310,g95e5p,1.849
2026-09-23T01:59Z,16314,g95e5,1.909
2026-09-23T01:59Z,16314,gA,1.929
2026-09-23T01:59Z,16332,gA,1.829
2026-09-23T01:59Z,16332,gP,1.849
2026-09-23T01:59Z,16335,gA,1.889
2026-09-23T01:59Z,16355,g95e5,1.859
2026-09-23T01:59Z,16355,gA,1.859
2026-09-23T01:59Z,16505,g95e5,1.859
2026-09-23T01:59Z,16505,gA,1.799
2026-09-23T01:59Z,16512,g95e5,1.859
2026-09-23T01:59Z,16512,g95e5p,1.879
2026-09-23T07:22Z,6,gA,2.054
2026-09-23T07:22Z,6,gP,2.169
2026-09-23T07:22Z,16,g95e5,2.039
2026-09-23T07:22Z,24,g95e5,1.859
2026-09-23T07:22Z,24,gA,1.859
2026-09-23T07:22Z,32,g95e5,1.789
2026-09-23T07:22Z,32,gA,1.799
2026-09-23T07:22Z,32,gP,1.859
2026-09-23T07:22Z,33,g95e5,1.809
2026-09-23T07:22Z,33,gA,1.809
2026-09-23T07:22Z,33,gP,1.909
2026-09-23T07:22Z,35,g95e5,1.877
2026-09-23T07:22Z,35,gA,1.837
2026-09-23T07:22Z,35,gP,1.937
2026-09-23T07:22Z,36,g95e5,1.839
2026-09-23T07:22Z,36,gA,1.819
2026-09-23T07:22Z,36,gP,1.919
2026-09-23T07:22Z,37,g95e5,1.877
2026-09-23T07:22Z,37,gA,1.837
2026-09-23T07:22Z,37,gP,1.937
2026-09-23T07:22Z,62,gA,1.914
2026-09-23T07:22Z,63,gA,2.079
2026-09-23T07:22Z,105,g95e5,2.059
2026-09-23T07:22Z,105,gA,2.045
2026-09-23T07:22Z,106,g95e5,2.059
2026-09-23T07:22Z,116,gA,1.914
2026-09-23T07:22Z,122,gA,2.019
2026-09-23T07:22Z,128,gA,2.055
2026-09-23T07:22Z,137,gA,2.079
2026-09-23T07:22Z,141,gA,2.079
2026-09-23T07:22Z,151,g95e5,1.959
2026-09-23T07:22Z,152,g95e5,1.789
2026-09-23T07:22Z,152,gA,1.799
2026-09-23T07:22Z,152,gP,1.879
2026-09-23T07:22Z,153,g95e5,1.959
2026-09-23T07:22Z,155,g95e5,1.839
2026-09-23T07:22Z,155,gA,1.819
2026-09-23T07:22Z,155,gP,1.909
2026-09-23T07:22Z,159,g95e5,2.079
2026-09-23T07:22Z,159,gA,2.074
2026-09-23T07:22Z,159,gP,2.159
2026-09-23T07:22Z,159,g95e5p,2.139
2026-09-23T07:22Z,159,gB,1.978
2026-09-23T07:22Z,177,gA,2.015
2026-09-23T07:22Z,178,gA,2.015
2026-09-23T07:22Z,186,g95e5,2.069
2026-09-23T07:22Z,186,gA,2.039
2026-09-23T07:22Z,188,g95e5,2.069
2026-09-23T07:22Z,195,g95e5,2.069
2026-09-23T07:22Z,195,gA,2.064
2026-09-23T07:22Z,202,gA,2.029
2026-09-23T07:22Z,204,g95e5,2.059
2026-09-23T07:22Z,204,gA,2.035
2026-09-23T07:22Z,205,g95e5,2.044
2026-09-23T07:22Z,205,gA,2.044
2026-09-23T07:22Z,205,gP,2.119
2026-09-23T07:22Z,206,gA,2.009
2026-09-23T07:22Z,208,g95e5,2.049
2026-09-23T07:22Z,208,gA,2.015
2026-09-23T07:22Z,245,g95e5,2.035
2026-09-23T07:22Z,251,g95e5,1.869
2026-09-23T07:22Z,251,gA,1.857
2026-09-23T07:22Z,268,g95e5,1.938
2026-09-23T07:22Z,268,gA,1.916
2026-09-23T07:22Z,339,gA,2.029
2026-09-23T07:22Z,339,gP,2.119
2026-09-23T07:22Z,339,gB,1.759
2026-09-23T07:22Z,354,g95e5,1.959
2026-09-23T07:22Z,354,gA,1.959
2026-09-23T07:22Z,354,gP,1.959
2026-09-23T07:22Z,354,g98e5,2.089
2026-09-23T07:22Z,355,g95e5,2.009
2026-09-23T07:22Z,355,gA,2.025
2026-09-23T07:22Z,355,gP,2.085
2026-09-23T07:22Z,355,g98e5,2.119
2026-09-23T07:22Z,402,g95e5,2.039
2026-09-23T07:22Z,402,gA,2.064
2026-09-23T07:22Z,402,gP,2.159
2026-09-23T07:22Z,402,g98e5,2.159
2026-09-23T07:22Z,402,g95e5p,2.089
2026-09-23T07:22Z,427,g95e5,1.929
2026-09-23T07:22Z,427,gA,1.899
2026-09-23T07:22Z,450,g95e5,2.025
2026-09-23T07:22Z,450,gA,2.005
2026-09-23T07:22Z,455,gB,1.825
2026-09-23T07:22Z,458,g95e5,1.995
2026-09-23T07:22Z,458,gA,2.035
2026-09-23T07:22Z,458,g98e5,2.155
2026-09-23T07:22Z,469,g95e5,2.075
2026-09-23T07:22Z,469,gA,2.055
2026-09-23T07:22Z,469,gP,2.125
2026-09-23T07:22Z,469,g98e5,2.235
2026-09-23T07:22Z,509,gP,1.999
2026-09-23T07:22Z,528,gA,1.969
2026-09-23T07:22Z,528,g98e5,2.219
2026-09-23T07:22Z,528,gB,1.789
2026-09-23T07:22Z,549,gA,1.989
2026-09-23T07:22Z,574,g95e5,2.020
2026-09-23T07:22Z,574,gA,1.973
2026-09-23T07:22Z,641,g95e5,2.025
2026-09-23T07:22Z,641,gA,2.005
2026-09-23T07:22Z,665,gP,1.979
2026-09-23T07:22Z,703,g95e5,1.929
2026-09-23T07:22Z,703,gA,1.886
2026-09-23T07:22Z,703,gP,1.969
2026-09-23T07:22Z,706,gA,2.035
2026-09-23T07:22Z,706,gP,2.089
2026-09-23T07:22Z,707,gA,2.029
2026-09-23T07:22Z,707,gB,1.789
2026-09-23T07:22Z,709,gA,1.989
2026-09-23T07:22Z,709,gP,2.089
2026-09-23T07:22Z,751,g95e5,2.019
2026-09-23T07:22Z,751,gA,2.049
2026-09-23T07:22Z,751,gP,2.099
2026-09-23T07:22Z,751,g98e5,2.119
2026-09-23T07:22Z,762,gA,2.049
2026-09-23T07:22Z,762,gP,2.129
2026-09-23T07:22Z,783,g95e5,1.989
2026-09-23T07:22Z,783,g98e5,2.099
2026-09-23T07:22Z,806,g95e5,1.999
2026-09-23T07:22Z,806,gA,2.039
2026-09-23T07:22Z,806,g98e5,2.109
2026-09-23T07:22Z,806,gB,1.799
2026-09-23T07:22Z,819,g95e5,2.009
2026-09-23T07:22Z,819,gA,2.025
2026-09-23T07:22Z,819,g98e5,2.119
2026-09-23T07:22Z,847,gA,2.005
2026-09-23T07:22Z,859,g95e5,1.999
2026-09-23T07:22Z,883,g95e5,1.979
2026-09-23T07:22Z,883,gA,1.999
2026-09-23T07:22Z,883,g98e5,2.089
2026-09-23T07:22Z,894,gA,2.039
2026-09-23T07:22Z,900,gA,2.079
2026-09-23T07:22Z,905,gA,2.025
2026-09-23T07:22Z,905,gP,2.109
2026-09-23T07:22Z,970,gP,2.049
2026-09-23T07:22Z,980,gA,2.049
2026-09-23T07:22Z,1063,gP,1.929
2026-09-23T07:22Z,1063,g95e5p,1.979
2026-09-23T07:22Z,1074,gA,2.055
2026-09-23T07:22Z,1078,gA,2.029
2026-09-23T07:22Z,1131,g95e5,2.029
2026-09-23T07:22Z,1131,gA,2.035
2026-09-23T07:22Z,1163,g95e5,2.039
2026-09-23T07:22Z,1163,gA,1.999
2026-09-23T07:22Z,1180,gA,2.039
2026-09-23T07:22Z,1186,g95e5,2.009
2026-09-23T07:22Z,1186,gA,1.949
2026-09-23T07:22Z,1225,g95e5,1.839
2026-09-23T07:22Z,1225,gA,1.820
2026-09-23T07:22Z,1234,g95e5,2.049
2026-09-23T07:22Z,1234,gA,2.039
2026-09-23T07:22Z,1266,gA,1.859
2026-09-23T07:22Z,1294,gA,2.025
2026-09-23T07:22Z,1294,gP,2.055
2026-09-23T07:22Z,1315,gA,2.039
2026-09-23T07:22Z,1338,gA,2.025
2026-09-23T07:22Z,1347,gA,2.015
2026-09-23T07:22Z,1381,gA,2.025
2026-09-23T07:22Z,1413,gA,1.985
2026-09-23T07:22Z,1600,g95e5,1.955
2026-09-23T07:22Z,1600,gA,1.989
2026-09-23T07:22Z,1600,g98e5,2.065
2026-09-23T07:22Z,1600,gB,1.759
2026-09-23T07:22Z,1818,gA,1.989
2026-09-23T07:22Z,1827,gA,2.085
2026-09-23T07:22Z,1851,gA,2.019
2026-09-23T07:22Z,1856,g95e5,1.965
2026-09-23T07:22Z,1856,gA,2.075
2026-09-23T07:22Z,1868,gA,2.015
2026-09-23T07:22Z,1874,gA,1.809
2026-09-23T07:22Z,1885,gA,2.035
2026-09-23T07:22Z,1887,gA,1.829
